0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
0.06921749262439306,-0.021417319314037606,1.6965071721664966,-0.5249342969126864,1.6965071721664966,-0.5249342969126864,0.930782507375607,1.0214173193140377,-1.6965071721664966,0.5249342969126864,-1.6965071721664966,0.5249342969126864,1,0,0,0,0,0
0.13893716808942655,-0.05035663462096522,1.7420804216364385,-0.7195897731484746,0.04557324946994196,-0.1946554762357882,0.8354892128551406,1.0400220653478702,-2.368884810249992,0.46629150665104585,-0.6723776380834953,-0.0586427902616406,1.025573619055433,0.010334569273095097,0.6268043886135534,0.2532982664974288,0.6268043886135534,0.2532982664974288
0.19778126006205923,-0.07683329637038394,1.4764155958319078,-0.6630473913710173,-0.26566482580453066,0.05654238177745727,0.7321082864971095,1.042026786797058,-2.5802949560350754,0.058278300355604995,-0.21141014578508363,-0.40801320629544086,1.0701104534408314,0.03480650957332598,1.1038793602031676,0.6047690910154124,0.47707497158961426,0.3514708245179836
0.24432038429217978,-0.09800986240854322,1.1696141349702471,-0.5320344105700022,-0.3068014608616607,0.13101298080101506,0.6332910191635721,1.0250217758678142,-2.4725858651560153,-0.4156467717882209,0.10770909087906015,-0.4739250721438259,1.1223885965442482,0.07298808654072916,1.3029717301857682,0.9476811823582232,0.19909236998260055,0.3429120913428108
0.27987481639618284,-0.11502077615145304,0.8943657699014528,-0.4273662076315154,-0.27524836506879435,0.10466820293848683,0.5476330561610095,0.9927637439097167,-2.1479419533011606,-0.7987879748903937,0.3246439118548547,-0.3831412031021728,1.1724921274428077,0.12225703224173648,1.2535761833997079,1.226154182521909,-0.04939554678606034,0.278473000163686
0.3069135319350167,-0.1302469530509278,0.6802501998714467,-0.38157033984264616,-0.21411557003000603,0.04579586778886922,0.4793801114293422,0.9516603862313147,-1.714982801331084,-1.023097746527311,0.43295915197007667,-0.2243097716369174,1.2137063566356412,0.1785865668196132,1.0347326014596372,1.4046680863699572,-0.21884358194007064,0.1785139038480482
0.3282420384317086,-0.145545608081063,0.5360957513869878,-0.3824488064217972,-0.14415444848445894,-0.000878466579151034,0.42882197719979,0.9081583833853513,-1.272797070358263,-1.0862863000780685,0.44218573097282105,-0.06318855355075756,1.2429359843685015,0.23738722469571177,0.7367013189712751,1.4687351064998657,-0.2980312824883621,0.06406702012990859
0.34626177338243014,-0.1615512582573128,0.4521718517605665,-0.39979434366145217,-0.08392389962642133,-0.017345537239655,0.3936207760377297,0.8671324313158295,-0.8877313435869332,-1.026837772293731,0.3850657267713298,0.05944852778433747,1.2601174505798403,0.29441882694148336,0.43555949182636666,1.4266321159551831,-0.30114182714490845,-0.04210299054468248
0.3624922192258528,-0.17782967334796693,0.4066711599223306,-0.4068198668035119,-0.045500691838235935,-0.007025523142059708,0.37038127727251746,0.8314364215219526,-0.5870020549039653,-0.8950362747968605,0.3007292886829679,0.13180149749687042,1.26712650350163,0.34639325182601444,0.18033089498163474,1.3018561416003724,-0.2552285968447319,-0.12477597435481072
